video_id,gloss,split,signer_id,video_path,exists,label
38681,north,train,19,..\data\videos\38681.mp4,True,1170
38691,north,train,41,..\data\videos\38691.mp4,True,1170
38682,north,train,56,..\data\videos\38682.mp4,True,1170
38683,north,test,38,..\data\videos\38683.mp4,True,1170
38684,north,val,31,..\data\videos\38684.mp4,True,1170
38685,north,test,13,..\data\videos\38685.mp4,True,1170
38687,north,train,11,..\data\videos\38687.mp4,True,1170
38857,not,train,2,..\data\videos\38857.mp4,True,1173
38868,not,train,12,..\data\videos\38868.mp4,True,1173
38858,not,train,36,..\data\videos\38858.mp4,True,1173
38859,not,test,3,..\data\videos\38859.mp4,True,1173
38860,not,val,4,..\data\videos\38860.mp4,True,1173
38861,not,test,13,..\data\videos\38861.mp4,True,1173
38863,not,train,11,..\data\videos\38863.mp4,True,1173
39093,nurse,train,11,..\data\videos\39093.mp4,True,1182
39099,nurse,train,12,..\data\videos\39099.mp4,True,1182
39088,nurse,test,56,..\data\videos\39088.mp4,True,1182
39089,nurse,val,36,..\data\videos\39089.mp4,True,1182
39090,nurse,test,60,..\data\videos\39090.mp4,True,1182
39091,nurse,train,13,..\data\videos\39091.mp4,True,1182
69418,off,train,118,..\data\videos\69418.mp4,True,1194
39442,off,train,0,..\data\videos\39442.mp4,True,1194
39452,off,val,12,..\data\videos\39452.mp4,True,1194
39453,off,val,12,..\data\videos\39453.mp4,True,1194
39443,off,train,36,..\data\videos\39443.mp4,True,1194
39444,off,val,13,..\data\videos\39444.mp4,True,1194
39447,off,test,11,..\data\videos\39447.mp4,True,1194
39589,ok,train,13,..\data\videos\39589.mp4,True,1198
39596,ok,train,12,..\data\videos\39596.mp4,True,1198
39583,ok,train,56,..\data\videos\39583.mp4,True,1198
39584,ok,test,38,..\data\videos\39584.mp4,True,1198
39585,ok,val,3,..\data\videos\39585.mp4,True,1198
39592,ok,test,11,..\data\videos\39592.mp4,True,1198
39586,ok,train,3,..\data\videos\39586.mp4,True,1198
66270,patient,train,101,..\data\videos\66270.mp4,True,1243
41509,patient,train,13,..\data\videos\41509.mp4,True,1243
41506,patient,train,38,..\data\videos\41506.mp4,True,1243
41511,patient,val,11,..\data\videos\41511.mp4,True,1243
41516,patient,val,41,..\data\videos\41516.mp4,True,1243
41507,patient,test,4,..\data\videos\41507.mp4,True,1243
41508,patient,train,4,..\data\videos\41508.mp4,True,1243
41608,pay,train,12,..\data\videos\41608.mp4,True,1245
41592,pay,val,38,..\data\videos\41592.mp4,True,1245
41595,pay,train,32,..\data\videos\41595.mp4,True,1245
41596,pay,train,13,..\data\videos\41596.mp4,True,1245
41598,pay,train,11,..\data\videos\41598.mp4,True,1245
66271,pay,train,101,..\data\videos\66271.mp4,True,1245
41601,pay,test,11,..\data\videos\41601.mp4,True,1245
42246,perspective,train,45,..\data\videos\42246.mp4,True,1266
42247,perspective,train,31,..\data\videos\42247.mp4,True,1266
42248,perspective,val,15,..\data\videos\42248.mp4,True,1266
42251,perspective,train,11,..\data\videos\42251.mp4,True,1266
66281,perspective,train,101,..\data\videos\66281.mp4,True,1266
42252,perspective,train,11,..\data\videos\42252.mp4,True,1266
42253,perspective,train,11,..\data\videos\42253.mp4,True,1266
42256,perspective,test,12,..\data\videos\42256.mp4,True,1266
42243,perspective,train,19,..\data\videos\42243.mp4,True,1266
42245,perspective,train,0,..\data\videos\42245.mp4,True,1266
43938,potato,train,12,..\data\videos\43938.mp4,True,1314
66318,potato,train,101,..\data\videos\66318.mp4,True,1314
43929,potato,train,28,..\data\videos\43929.mp4,True,1314
43930,potato,train,38,..\data\videos\43930.mp4,True,1314
43931,potato,test,31,..\data\videos\43931.mp4,True,1314
43932,potato,val,52,..\data\videos\43932.mp4,True,1314
43933,potato,test,13,..\data\videos\43933.mp4,True,1314
43935,potato,train,10,..\data\videos\43935.mp4,True,1314
69450,sad,train,118,..\data\videos\69450.mp4,True,1491
48976,sad,train,13,..\data\videos\48976.mp4,True,1491
48978,sad,train,11,..\data\videos\48978.mp4,True,1491
48971,sad,train,63,..\data\videos\48971.mp4,True,1491
48983,sad,val,12,..\data\videos\48983.mp4,True,1491
48972,sad,test,36,..\data\videos\48972.mp4,True,1491
48973,sad,train,32,..\data\videos\48973.mp4,True,1491
48974,sad,train,46,..\data\videos\48974.mp4,True,1491
49334,saturday,train,11,..\data\videos\49334.mp4,True,1500
49335,saturday,val,11,..\data\videos\49335.mp4,True,1500
66428,saturday,train,103,..\data\videos\66428.mp4,True,1500
49338,saturday,train,12,..\data\videos\49338.mp4,True,1500
49328,saturday,test,38,..\data\videos\49328.mp4,True,1500
49329,saturday,val,3,..\data\videos\49329.mp4,True,1500
49330,saturday,test,13,..\data\videos\49330.mp4,True,1500
49378,save,train,10,..\data\videos\49378.mp4,True,1503
49379,save,train,10,..\data\videos\49379.mp4,True,1503
49380,save,test,11,..\data\videos\49380.mp4,True,1503
49371,save,val,28,..\data\videos\49371.mp4,True,1503
49383,save,train,12,..\data\videos\49383.mp4,True,1503
49384,save,train,12,..\data\videos\49384.mp4,True,1503
49372,save,test,32,..\data\videos\49372.mp4,True,1503
49374,save,train,13,..\data\videos\49374.mp4,True,1503
49658,scissors,train,11,..\data\videos\49658.mp4,True,1512
49659,scissors,train,11,..\data\videos\49659.mp4,True,1512
66433,scissors,train,103,..\data\videos\66433.mp4,True,1512
49663,scissors,train,41,..\data\videos\49663.mp4,True,1512
49653,scissors,test,26,..\data\videos\49653.mp4,True,1512
49654,scissors,val,38,..\data\videos\49654.mp4,True,1512
49655,scissors,test,32,..\data\videos\49655.mp4,True,1512
49656,scissors,train,13,..\data\videos\49656.mp4,True,1512
50058,secret,train,10,..\data\videos\50058.mp4,True,1522
50059,secret,val,10,..\data\videos\50059.mp4,True,1522
50061,secret,train,10,..\data\videos\50061.mp4,True,1522
66440,secret,train,103,..\data\videos\66440.mp4,True,1522
50053,secret,train,26,..\data\videos\50053.mp4,True,1522
50066,secret,test,12,..\data\videos\50066.mp4,True,1522
50054,secret,train,31,..\data\videos\50054.mp4,True,1522
50055,secret,train,13,..\data\videos\50055.mp4,True,1522
51128,shoes,train,63,..\data\videos\51128.mp4,True,1555
51140,shoes,train,12,..\data\videos\51140.mp4,True,1555
51129,shoes,test,36,..\data\videos\51129.mp4,True,1555
51130,shoes,val,32,..\data\videos\51130.mp4,True,1555
51131,shoes,test,13,..\data\videos\51131.mp4,True,1555
51133,shoes,train,11,..\data\videos\51133.mp4,True,1555
66468,shop,train,103,..\data\videos\66468.mp4,True,1557
51185,shop,train,12,..\data\videos\51185.mp4,True,1557
51177,shop,train,13,..\data\videos\51177.mp4,True,1557
51178,shop,val,15,..\data\videos\51178.mp4,True,1557
51180,shop,train,11,..\data\videos\51180.mp4,True,1557
51181,shop,test,11,..\data\videos\51181.mp4,True,1557
51708,silly,train,10,..\data\videos\51708.mp4,True,1573
51709,silly,train,10,..\data\videos\51709.mp4,True,1573
51710,silly,val,11,..\data\videos\51710.mp4,True,1573
66481,silly,train,108,..\data\videos\66481.mp4,True,1573
51712,silly,train,12,..\data\videos\51712.mp4,True,1573
51713,silly,train,12,..\data\videos\51713.mp4,True,1573
51703,silly,test,2,..\data\videos\51703.mp4,True,1573
51704,silly,val,38,..\data\videos\51704.mp4,True,1573
51705,silly,test,31,..\data\videos\51705.mp4,True,1573
51706,silly,train,13,..\data\videos\51706.mp4,True,1573
51886,sister,train,52,..\data\videos\51886.mp4,True,1583
51887,sister,val,13,..\data\videos\51887.mp4,True,1583
51889,sister,train,11,..\data\videos\51889.mp4,True,1583
66488,sister,train,108,..\data\videos\66488.mp4,True,1583
51883,sister,test,36,..\data\videos\51883.mp4,True,1583
51884,sister,train,39,..\data\videos\51884.mp4,True,1583
51885,sister,train,39,..\data\videos\51885.mp4,True,1583
69479,sleep,train,115,..\data\videos\69479.mp4,True,1601
52324,sleep,train,12,..\data\videos\52324.mp4,True,1601
52316,sleep,train,38,..\data\videos\52316.mp4,True,1601
52317,sleep,train,6,..\data\videos\52317.mp4,True,1601
52318,sleep,train,13,..\data\videos\52318.mp4,True,1601
52320,sleep,val,10,..\data\videos\52320.mp4,True,1601
53371,sorry,train,11,..\data\videos\53371.mp4,True,1638
66536,sorry,train,90,..\data\videos\66536.mp4,True,1638
53365,sorry,train,2,..\data\videos\53365.mp4,True,1638
53375,sorry,test,12,..\data\videos\53375.mp4,True,1638
53366,sorry,val,38,..\data\videos\53366.mp4,True,1638
53367,sorry,test,13,..\data\videos\53367.mp4,True,1638
53370,sorry,train,11,..\data\videos\53370.mp4,True,1638
55048,straight,val,10,..\data\videos\55048.mp4,True,1690
55050,straight,train,11,..\data\videos\55050.mp4,True,1690
66563,straight,train,90,..\data\videos\66563.mp4,True,1690
55043,straight,train,26,..\data\videos\55043.mp4,True,1690
55055,straight,test,12,..\data\videos\55055.mp4,True,1690
55056,straight,val,12,..\data\videos\55056.mp4,True,1690
55044,straight,test,4,..\data\videos\55044.mp4,True,1690
55045,straight,train,13,..\data\videos\55045.mp4,True,1690
69499,sweet,train,115,..\data\videos\69499.mp4,True,1734
56312,sweet,train,11,..\data\videos\56312.mp4,True,1734
56313,sweet,train,11,..\data\videos\56313.mp4,True,1734
56314,sweet,val,11,..\data\videos\56314.mp4,True,1734
66585,sweet,train,93,..\data\videos\66585.mp4,True,1734
56306,sweet,train,26,..\data\videos\56306.mp4,True,1734
56317,sweet,train,12,..\data\videos\56317.mp4,True,1734
56307,sweet,test,38,..\data\videos\56307.mp4,True,1734
56308,sweet,val,4,..\data\videos\56308.mp4,True,1734
56309,sweet,test,13,..\data\videos\56309.mp4,True,1734
56830,talk,train,12,..\data\videos\56830.mp4,True,1750
56813,talk,train,32,..\data\videos\56813.mp4,True,1750
56816,talk,train,13,..\data\videos\56816.mp4,True,1750
56811,talk,train,42,..\data\videos\56811.mp4,True,1750
56819,talk,test,11,..\data\videos\56819.mp4,True,1750
56820,talk,val,11,..\data\videos\56820.mp4,True,1750
56821,talk,train,10,..\data\videos\56821.mp4,True,1750
57306,temperature,train,11,..\data\videos\57306.mp4,True,1765
57307,temperature,val,11,..\data\videos\57307.mp4,True,1765
57300,temperature,train,19,..\data\videos\57300.mp4,True,1765
57313,temperature,test,12,..\data\videos\57313.mp4,True,1765
57301,temperature,val,56,..\data\videos\57301.mp4,True,1765
57302,temperature,test,32,..\data\videos\57302.mp4,True,1765
57303,temperature,train,13,..\data\videos\57303.mp4,True,1765
57304,temperature,train,13,..\data\videos\57304.mp4,True,1765
69501,tent,train,115,..\data\videos\69501.mp4,True,1772
57436,tent,train,2,..\data\videos\57436.mp4,True,1772
57447,tent,train,12,..\data\videos\57447.mp4,True,1772
57437,tent,train,56,..\data\videos\57437.mp4,True,1772
57438,tent,test,31,..\data\videos\57438.mp4,True,1772
57439,tent,val,15,..\data\videos\57439.mp4,True,1772
57441,tent,train,10,..\data\videos\57441.mp4,True,1772
57442,tent,train,10,..\data\videos\57442.mp4,True,1772
69502,thank you,train,115,..\data\videos\69502.mp4,True,1780
66598,thank you,train,98,..\data\videos\66598.mp4,True,1780
57655,thank you,train,46,..\data\videos\57655.mp4,True,1780
57667,thank you,test,12,..\data\videos\57667.mp4,True,1780
57656,thank you,val,13,..\data\videos\57656.mp4,True,1780
57657,thank you,test,15,..\data\videos\57657.mp4,True,1780
57659,thank you,train,11,..\data\videos\57659.mp4,True,1780
69505,think,train,115,..\data\videos\69505.mp4,True,1799
57982,think,train,12,..\data\videos\57982.mp4,True,1799
66609,think,train,93,..\data\videos\66609.mp4,True,1799
57973,think,train,56,..\data\videos\57973.mp4,True,1799
57974,think,train,31,..\data\videos\57974.mp4,True,1799
57975,think,test,13,..\data\videos\57975.mp4,True,1799
57977,think,test,11,..\data\videos\57977.mp4,True,1799
58300,throw,train,10,..\data\videos\58300.mp4,True,1808
66636,throw,train,98,..\data\videos\66636.mp4,True,1808
58293,throw,train,28,..\data\videos\58293.mp4,True,1808
58303,throw,val,41,..\data\videos\58303.mp4,True,1808
58294,throw,train,52,..\data\videos\58294.mp4,True,1808
58295,throw,test,4,..\data\videos\58295.mp4,True,1808
58296,throw,train,13,..\data\videos\58296.mp4,True,1808
69512,today,train,118,..\data\videos\69512.mp4,True,1821
58684,today,val,11,..\data\videos\58684.mp4,True,1821
58687,today,train,12,..\data\videos\58687.mp4,True,1821
58677,today,train,28,..\data\videos\58677.mp4,True,1821
58678,today,train,38,..\data\videos\58678.mp4,True,1821
58679,today,test,13,..\data\videos\58679.mp4,True,1821
58681,today,test,11,..\data\videos\58681.mp4,True,1821
58682,today,train,11,..\data\videos\58682.mp4,True,1821
58683,today,train,11,..\data\videos\58683.mp4,True,1821
59248,traffic,train,38,..\data\videos\59248.mp4,True,1845
59249,traffic,train,13,..\data\videos\59249.mp4,True,1845
59251,traffic,val,11,..\data\videos\59251.mp4,True,1845
59252,traffic,train,11,..\data\videos\59252.mp4,True,1845
66664,traffic,train,98,..\data\videos\66664.mp4,True,1845
59246,traffic,test,56,..\data\videos\59246.mp4,True,1845
60551,understand,val,10,..\data\videos\60551.mp4,True,1876
66704,understand,train,93,..\data\videos\66704.mp4,True,1876
60545,understand,train,56,..\data\videos\60545.mp4,True,1876
60546,understand,train,6,..\data\videos\60546.mp4,True,1876
60547,understand,test,13,..\data\videos\60547.mp4,True,1876
60548,understand,test,15,..\data\videos\60548.mp4,True,1876
60556,understand,train,12,..\data\videos\60556.mp4,True,1876
61062,use,val,11,..\data\videos\61062.mp4,True,1885
61056,use,train,35,..\data\videos\61056.mp4,True,1885
61070,use,test,12,..\data\videos\61070.mp4,True,1885
61057,use,train,38,..\data\videos\61057.mp4,True,1885
61058,use,train,13,..\data\videos\61058.mp4,True,1885
61920,voice,train,11,..\data\videos\61920.mp4,True,1904
61921,voice,val,11,..\data\videos\61921.mp4,True,1904
66736,voice,train,100,..\data\videos\66736.mp4,True,1904
61924,voice,train,41,..\data\videos\61924.mp4,True,1904
61914,voice,test,19,..\data\videos\61914.mp4,True,1904
61915,voice,val,2,..\data\videos\61915.mp4,True,1904
61916,voice,test,4,..\data\videos\61916.mp4,True,1904
61917,voice,train,4,..\data\videos\61917.mp4,True,1904
61918,voice,train,13,..\data\videos\61918.mp4,True,1904
61982,vomit,train,32,..\data\videos\61982.mp4,True,1907
61983,vomit,train,60,..\data\videos\61983.mp4,True,1907
61984,vomit,val,13,..\data\videos\61984.mp4,True,1907
61986,vomit,train,11,..\data\videos\61986.mp4,True,1907
61987,vomit,train,11,..\data\videos\61987.mp4,True,1907
61990,vomit,val,41,..\data\videos\61990.mp4,True,1907
61978,vomit,test,28,..\data\videos\61978.mp4,True,1907
61979,vomit,train,38,..\data\videos\61979.mp4,True,1907
61980,vomit,train,32,..\data\videos\61980.mp4,True,1907
61997,vote,train,13,..\data\videos\61997.mp4,True,1908
62000,vote,train,11,..\data\videos\62000.mp4,True,1908
62003,vote,train,41,..\data\videos\62003.mp4,True,1908
61992,vote,test,19,..\data\videos\61992.mp4,True,1908
61993,vote,val,26,..\data\videos\61993.mp4,True,1908
61994,vote,test,39,..\data\videos\61994.mp4,True,1908
61995,vote,train,4,..\data\videos\61995.mp4,True,1908
61996,vote,train,4,..\data\videos\61996.mp4,True,1908
62712,wednesday,train,11,..\data\videos\62712.mp4,True,1935
62713,wednesday,train,11,..\data\videos\62713.mp4,True,1935
66758,wednesday,train,100,..\data\videos\66758.mp4,True,1935
62717,wednesday,train,12,..\data\videos\62717.mp4,True,1935
62707,wednesday,test,56,..\data\videos\62707.mp4,True,1935
62708,wednesday,val,38,..\data\videos\62708.mp4,True,1935
62709,wednesday,test,3,..\data\videos\62709.mp4,True,1935
62710,wednesday,train,13,..\data\videos\62710.mp4,True,1935
62915,west,train,12,..\data\videos\62915.mp4,True,1943
66765,west,train,100,..\data\videos\66765.mp4,True,1943
62906,west,train,19,..\data\videos\62906.mp4,True,1943
62907,west,train,2,..\data\videos\62907.mp4,True,1943
62908,west,test,38,..\data\videos\62908.mp4,True,1943
62909,west,val,31,..\data\videos\62909.mp4,True,1943
62910,west,test,13,..\data\videos\62910.mp4,True,1943
62912,west,train,11,..\data\videos\62912.mp4,True,1943
69529,wet,train,118,..\data\videos\69529.mp4,True,1944
62930,wet,train,12,..\data\videos\62930.mp4,True,1944
66767,wet,train,88,..\data\videos\66767.mp4,True,1944
66766,wet,train,88,..\data\videos\66766.mp4,True,1944
62922,wet,train,2,..\data\videos\62922.mp4,True,1944
62923,wet,test,52,..\data\videos\62923.mp4,True,1944
62924,wet,val,32,..\data\videos\62924.mp4,True,1944
62925,wet,test,13,..\data\videos\62925.mp4,True,1944
62927,wet,train,10,..\data\videos\62927.mp4,True,1944
69532,when,train,118,..\data\videos\69532.mp4,True,1949
63072,when,train,11,..\data\videos\63072.mp4,True,1949
66773,when,train,88,..\data\videos\66773.mp4,True,1949
63066,when,train,0,..\data\videos\63066.mp4,True,1949
63077,when,val,12,..\data\videos\63077.mp4,True,1949
63067,when,test,36,..\data\videos\63067.mp4,True,1949
63069,when,train,31,..\data\videos\63069.mp4,True,1949
63070,when,train,13,..\data\videos\63070.mp4,True,1949
63113,which,train,12,..\data\videos\63113.mp4,True,1951
66775,which,train,88,..\data\videos\66775.mp4,True,1951
63104,which,train,42,..\data\videos\63104.mp4,True,1951
63105,which,train,6,..\data\videos\63105.mp4,True,1951
63106,which,test,13,..\data\videos\63106.mp4,True,1951
63108,which,test,11,..\data\videos\63108.mp4,True,1951
66789,win,train,88,..\data\videos\66789.mp4,True,1961
63468,win,train,42,..\data\videos\63468.mp4,True,1961
63478,win,train,12,..\data\videos\63478.mp4,True,1961
63469,win,train,38,..\data\videos\63469.mp4,True,1961
63470,win,test,52,..\data\videos\63470.mp4,True,1961
63471,win,val,13,..\data\videos\63471.mp4,True,1961
63473,win,train,11,..\data\videos\63473.mp4,True,1961
63760,word,val,11,..\data\videos\63760.mp4,True,1976
66803,word,train,88,..\data\videos\66803.mp4,True,1976
63752,word,train,42,..\data\videos\63752.mp4,True,1976
63763,word,train,41,..\data\videos\63763.mp4,True,1976
63753,word,test,39,..\data\videos\63753.mp4,True,1976
63754,word,val,32,..\data\videos\63754.mp4,True,1976
63755,word,test,13,..\data\videos\63755.mp4,True,1976
63756,word,train,15,..\data\videos\63756.mp4,True,1976
01442,afternoon,train,12,..\data\videos\01442.mp4,True,33
65031,afternoon,train,88,..\data\videos\65031.mp4,True,33
01433,afternoon,train,26,..\data\videos\01433.mp4,True,33
01434,afternoon,train,36,..\data\videos\01434.mp4,True,33
01435,afternoon,train,46,..\data\videos\01435.mp4,True,33
01436,afternoon,test,13,..\data\videos\01436.mp4,True,33
01438,afternoon,test,11,..\data\videos\01438.mp4,True,33
65034,age,train,93,..\data\videos\65034.mp4,True,36
01485,age,train,2,..\data\videos\01485.mp4,True,36
01495,age,train,12,..\data\videos\01495.mp4,True,36
01486,age,train,4,..\data\videos\01486.mp4,True,36
01487,age,test,13,..\data\videos\01487.mp4,True,36
01489,age,test,10,..\data\videos\01489.mp4,True,36
01490,age,val,11,..\data\videos\01490.mp4,True,36
02109,alone,train,11,..\data\videos\02109.mp4,True,54
02110,alone,train,11,..\data\videos\02110.mp4,True,54
65057,alone,train,91,..\data\videos\65057.mp4,True,54
02112,alone,train,41,..\data\videos\02112.mp4,True,54
02103,alone,train,26,..\data\videos\02103.mp4,True,54
02104,alone,train,4,..\data\videos\02104.mp4,True,54
02105,alone,test,4,..\data\videos\02105.mp4,True,54
02106,alone,train,13,..\data\videos\02106.mp4,True,54
02108,alone,val,11,..\data\videos\02108.mp4,True,54
03062,appointment,train,11,..\data\videos\03062.mp4,True,82
03063,appointment,train,12,..\data\videos\03063.mp4,True,82
65087,appointment,train,89,..\data\videos\65087.mp4,True,82
03055,appointment,train,37,..\data\videos\03055.mp4,True,82
03056,appointment,train,2,..\data\videos\03056.mp4,True,82
03057,appointment,train,36,..\data\videos\03057.mp4,True,82
03058,appointment,test,46,..\data\videos\03058.mp4,True,82
03059,appointment,train,60,..\data\videos\03059.mp4,True,82
03060,appointment,test,13,..\data\videos\03060.mp4,True,82
03061,appointment,val,10,..\data\videos\03061.mp4,True,82
04186,australia,train,38,..\data\videos\04186.mp4,True,118
04187,australia,train,45,..\data\videos\04187.mp4,True,118
04188,australia,train,6,..\data\videos\04188.mp4,True,118
04189,australia,train,45,..\data\videos\04189.mp4,True,118
04190,australia,train,13,..\data\videos\04190.mp4,True,118
65111,australia,train,88,..\data\videos\65111.mp4,True,118
04193,australia,train,11,..\data\videos\04193.mp4,True,118
04198,australia,test,12,..\data\videos\04198.mp4,True,118
04184,australia,val,37,..\data\videos\04184.mp4,True,118
04352,avoid,train,12,..\data\videos\04352.mp4,True,125
65114,avoid,train,89,..\data\videos\65114.mp4,True,125
04343,avoid,train,2,..\data\videos\04343.mp4,True,125
04344,avoid,train,4,..\data\videos\04344.mp4,True,125
04345,avoid,train,13,..\data\videos\04345.mp4,True,125
04347,avoid,train,11,..\data\videos\04347.mp4,True,125
04348,avoid,test,11,..\data\videos\04348.mp4,True,125
04873,balloon,train,11,..\data\videos\04873.mp4,True,144
04875,balloon,train,41,..\data\videos\04875.mp4,True,144
65132,balloon,train,89,..\data\videos\65132.mp4,True,144
65133,balloon,train,89,..\data\videos\65133.mp4,True,144
04867,balloon,train,2,..\data\videos\04867.mp4,True,144
04868,balloon,train,4,..\data\videos\04868.mp4,True,144
04869,balloon,test,4,..\data\videos\04869.mp4,True,144
04870,balloon,train,13,..\data\videos\04870.mp4,True,144
04872,balloon,val,11,..\data\videos\04872.mp4,True,144
65142,basement,train,88,..\data\videos\65142.mp4,True,152
05204,basement,train,12,..\data\videos\05204.mp4,True,152
05194,basement,train,38,..\data\videos\05194.mp4,True,152
05195,basement,test,6,..\data\videos\05195.mp4,True,152
05196,basement,train,13,..\data\videos\05196.mp4,True,152
05198,basement,val,10,..\data\videos\05198.mp4,True,152
69226,bear,val,115,..\data\videos\69226.mp4,True,159
65155,bear,train,88,..\data\videos\65155.mp4,True,159
05486,bear,train,36,..\data\videos\05486.mp4,True,159
05487,bear,train,13,..\data\videos\05487.mp4,True,159
05489,bear,train,11,..\data\videos\05489.mp4,True,159
05484,bear,train,2,..\data\videos\05484.mp4,True,159
05498,bear,val,41,..\data\videos\05498.mp4,True,159
65171,believe,train,91,..\data\videos\65171.mp4,True,174
65170,believe,train,92,..\data\videos\65170.mp4,True,174
05853,believe,train,2,..\data\videos\05853.mp4,True,174
05854,believe,train,4,..\data\videos\05854.mp4,True,174
05855,believe,test,4,..\data\videos\05855.mp4,True,174
05856,believe,train,13,..\data\videos\05856.mp4,True,174
05858,believe,val,11,..\data\videos\05858.mp4,True,174
06075,better,train,12,..\data\videos\06075.mp4,True,183
65179,better,train,90,..\data\videos\65179.mp4,True,183
06066,better,train,35,..\data\videos\06066.mp4,True,183
06067,better,train,59,..\data\videos\06067.mp4,True,183
06069,better,train,11,..\data\videos\06069.mp4,True,183
06658,blind,train,41,..\data\videos\06658.mp4,True,201
65209,blind,train,89,..\data\videos\65209.mp4,True,201
06649,blind,train,2,..\data\videos\06649.mp4,True,201
06650,blind,train,28,..\data\videos\06650.mp4,True,201
06651,blind,train,31,..\data\videos\06651.mp4,True,201
06652,blind,test,59,..\data\videos\06652.mp4,True,201
06654,blind,test,11,..\data\videos\06654.mp4,True,201
06655,blind,val,11,..\data\videos\06655.mp4,True,201
65229,bored,val,89,..\data\videos\65229.mp4,True,214
07196,bored,train,10,..\data\videos\07196.mp4,True,214
07197,bored,train,10,..\data\videos\07197.mp4,True,214
07198,bored,train,11,..\data\videos\07198.mp4,True,214
07191,bored,train,6,..\data\videos\07191.mp4,True,214
07203,bored,train,41,..\data\videos\07203.mp4,True,214
07192,bored,test,59,..\data\videos\07192.mp4,True,214
65240,bowl,train,90,..\data\videos\65240.mp4,True,221
07371,bowl,train,0,..\data\videos\07371.mp4,True,221
07382,bowl,train,41,..\data\videos\07382.mp4,True,221
07372,bowl,test,6,..\data\videos\07372.mp4,True,221
07373,bowl,train,59,..\data\videos\07373.mp4,True,221
07375,bowl,val,11,..\data\videos\07375.mp4,True,221
69244,box,train,119,..\data\videos\69244.mp4,True,223
07424,box,train,41,..\data\videos\07424.mp4,True,223
65244,box,train,90,..\data\videos\65244.mp4,True,223
07417,box,train,0,..\data\videos\07417.mp4,True,223
07418,box,train,59,..\data\videos\07418.mp4,True,223
07420,box,test,11,..\data\videos\07420.mp4,True,223
07421,box,train,11,..\data\videos\07421.mp4,True,223
65247,bracelet,train,91,..\data\videos\65247.mp4,True,228
07479,bracelet,train,12,..\data\videos\07479.mp4,True,228
07470,bracelet,train,2,..\data\videos\07470.mp4,True,228
07471,bracelet,train,38,..\data\videos\07471.mp4,True,228
07472,bracelet,test,6,..\data\videos\07472.mp4,True,228
07473,bracelet,train,59,..\data\videos\07473.mp4,True,228
07475,bracelet,val,11,..\data\videos\07475.mp4,True,228
07604,bread,train,12,..\data\videos\07604.mp4,True,233
07595,bread,train,0,..\data\videos\07595.mp4,True,233
07596,bread,train,36,..\data\videos\07596.mp4,True,233
07597,bread,train,32,..\data\videos\07597.mp4,True,233
07598,bread,train,59,..\data\videos\07598.mp4,True,233
07600,bread,train,11,..\data\videos\07600.mp4,True,233
07601,bread,test,11,..\data\videos\07601.mp4,True,233
08595,cafeteria,train,12,..\data\videos\08595.mp4,True,268
65284,cafeteria,train,89,..\data\videos\65284.mp4,True,268
08587,cafeteria,train,0,..\data\videos\08587.mp4,True,268
08588,cafeteria,train,38,..\data\videos\08588.mp4,True,268
08589,cafeteria,train,4,..\data\videos\08589.mp4,True,268
08590,cafeteria,test,59,..\data\videos\08590.mp4,True,268
08592,cafeteria,test,10,..\data\videos\08592.mp4,True,268
08593,cafeteria,val,10,..\data\videos\08593.mp4,True,268
69258,car,val,118,..\data\videos\69258.mp4,True,290
09234,car,train,2,..\data\videos\09234.mp4,True,290
09237,car,train,32,..\data\videos\09237.mp4,True,290
09238,car,train,59,..\data\videos\09238.mp4,True,290
09244,car,train,11,..\data\videos\09244.mp4,True,290
09249,car,test,12,..\data\videos\09249.mp4,True,290
09235,car,val,36,..\data\videos\09235.mp4,True,290
10400,chicken,train,10,..\data\videos\10400.mp4,True,331
10405,chicken,train,11,..\data\videos\10405.mp4,True,331
65349,chicken,train,95,..\data\videos\65349.mp4,True,331
10397,chicken,train,38,..\data\videos\10397.mp4,True,331
10412,chicken,val,12,..\data\videos\10412.mp4,True,331
10450,child,train,11,..\data\videos\10450.mp4,True,332
65351,child,train,90,..\data\videos\65351.mp4,True,332
10443,child,train,2,..\data\videos\10443.mp4,True,332
10453,child,train,12,..\data\videos\10453.mp4,True,332
10444,child,train,32,..\data\videos\10444.mp4,True,332
10445,child,train,4,..\data\videos\10445.mp4,True,332
10446,child,test,32,..\data\videos\10446.mp4,True,332
10447,child,train,59,..\data\videos\10447.mp4,True,332
10449,child,val,10,..\data\videos\10449.mp4,True,332
10631,choose,train,11,..\data\videos\10631.mp4,True,339
10632,choose,train,10,..\data\videos\10632.mp4,True,339
10634,choose,train,10,..\data\videos\10634.mp4,True,339
10635,choose,train,10,..\data\videos\10635.mp4,True,339
10636,choose,train,11,..\data\videos\10636.mp4,True,339
10637,choose,train,11,..\data\videos\10637.mp4,True,339
10641,choose,test,12,..\data\videos\10641.mp4,True,339
10625,choose,val,2,..\data\videos\10625.mp4,True,339
10777,church,train,41,..\data\videos\10777.mp4,True,344
10769,church,train,1,..\data\videos\10769.mp4,True,344
10770,church,train,38,..\data\videos\10770.mp4,True,344
10771,church,train,4,..\data\videos\10771.mp4,True,344
10772,church,test,59,..\data\videos\10772.mp4,True,344
10774,church,test,11,..\data\videos\10774.mp4,True,344
69280,cookie,train,117,..\data\videos\69280.mp4,True,417
